time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1703286000,0.67977,0.6801,0.67942,0.68004,3236,0,43224000000,0.67823,0.67181,55.88373,22.7527,0.0006649,0.0007897,14.84236,21.02083,24.16001,54.15034,0.62002,58.07746,0.13399,17.85132,33.28827,1,0.00115
