time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1707424200,1.0779,1.07798,1.07746,1.07758,11011,12,227210000,1.07695,1.07701,55.6047,81.04297,1.43e-05,-0.0002229,28.55876,10.25967,30.70599,57.22984,0.68015,55.41809,0.18222,95.52968,97.52597,0,0.00081
