time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1703893500,1.3251,1.32554,1.32467,1.32501,2006,0,2876900000,1.32334,1.32243,59.82943,97.42781,0.0006536,0.0003684,23.11995,14.98521,27.36461,49.15086,0.71617,50.09208,0.13074,82.63045,88.54189,0,0.00091
