time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1703893500,141.028,141.065,140.964,141.031,2741,0,2923378000,141.17162,141.34816,46.7387,70.68551,-0.0556364,-0.0829615,10.11423,20.1154,23.34545,47.92105,0.56249,50.84967,0.08374,96.79299,94.23351,0,0.103
