time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1707422400,1.07728,1.07823,1.07727,1.07758,26362,12,538640000,1.07743,1.08184,53.89615,71.90415,0.0001144,0.0001253,27.88795,16.59875,29.95614,62.19073,0.593,60.78364,0.04271,61.96338,37.91319,0,0.00145
