time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1703289300,0.67976,0.6801,0.67942,0.68004,762,0,1344000000,0.67992,0.67972,56.16494,92.93395,-1.33e-05,-4.76e-05,15.92544,19.32403,13.56682,60.07253,1.04775,53.8862,0.03825,84.42728,63.03571,0,0.00025
