time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1703880000,1.32059,1.32554,1.32059,1.32501,74294,0,48166387000,1.3284,1.34869,52.3061,116.48763,-0.0011241,-0.0020512,24.46035,19.74938,24.63861,65.53189,0.68369,53.61687,0.33014,78.50207,86.27506,1,0.00283
