time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1703890800,140.972,141.074,140.964,141.031,11279,0,9811053000,141.4214,142.10588,43.7176,-81.6904,-0.1182276,-0.0653698,15.42548,16.4409,19.83633,39.70232,0.2837,41.458,-0.6061,18.7476,13.97941,1,0.24344
