time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1707422400,1.2616800000000001,1.26288,1.2612999999999999,1.26156,17296,15,993990000,1.26132,1.2638,50.01711,-1.79594,-0.0002233,-0.000118,19.43439,16.29,30.68809,50.97562,0.43066,41.12686,-0.13536,66.88384,60.47504,0,0.00155
