time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1703892600,1.32522,1.32554,1.32467,1.32501,4126,0,4655731000,1.32304,1.32278,57.01411,67.05225,0.0003182,-2.6e-05,29.6378,12.08098,30.97967,58.85166,0.69354,52.55459,0.49451,96.25776,86.28784,0,0.00135
