time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1703892600,0.84127,0.84179,0.84114,0.84144,5818,0,8393648000,0.84062,0.84503,55.25714,90.78806,0.0002663,-1.56e-05,28.18213,10.27489,24.05214,54.28239,0.69613,47.77092,0.00594,86.40131,84.41141,0,0.00141
