time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1707425100,1.26138,1.2616100000000001,1.2612999999999999,1.26156,2319,15,122860000,1.26124,1.26133,54.3847,52.67269,0.000309,0.0001462,20.67022,12.69024,46.02683,78.03253,0.6483,60.41589,0.09045,73.98484,83.88446,0,0.00082
