time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1703892600,141.016,141.065,140.964,141.031,5482,0,6562566000,141.26745,141.63464,43.39652,-40.76443,-0.1221096,-0.1164427,12.88219,11.23504,16.97737,24.1684,0.397,40.91751,0.02979,59.14181,43.46242,1,0.17015
