time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1703890800,0.84095,0.84179,0.84085,0.84144,14166,0,18900584000,0.84215,0.85199,52.37689,34.45428,-0.0002648,-0.0005245,19.03135,19.09927,19.76106,49.36342,0.59094,48.25839,0.15474,98.72477,90.49685,0,0.00195
