time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1707422400,1.2616800000000001,1.26288,1.2612999999999999,1.26156,17296,15,993990000,1.26176,1.26494,51.29307,-11.13623,0.0001845,0.0004269,19.29194,18.39173,27.77135,44.63576,0.45726,55.92531,-0.09582,55.77161,35.11648,0,0.00198
