time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1707424200,1.26208,1.26221,1.2612999999999999,1.26156,6396,15,357685000,1.26155,1.2612,51.26697,45.72403,-0.000145,-0.000419,25.18089,13.43246,31.28835,65.41595,0.59247,60.04125,0.14606,94.52416,97.06827,0,0.00115
