time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1707422400,1.07728,1.07823,1.07727,1.07758,26362,12,538640000,1.07942,1.08718,50.08458,95.17183,-0.0006241,-0.0010515,25.8457,15.24869,25.23812,72.90669,0.60974,65.60182,0.20458,68.33172,72.77102,1,0.00217
