time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1703894100,0.84123,0.84161,0.84114,0.84144,1583,0,559300000,0.84078,0.84048,58.51939,83.33333,0.0001909,0.0001978,25.37396,19.31637,27.07832,58.56648,0.73649,62.68365,0.05708,10.56133,23.32287,0,0.00031
