time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1703288700,0.67958,0.6801,0.67942,0.68004,1285,0,6409500000,0.67997,0.67818,49.92584,-23.20491,-0.0001542,-0.0001452,14.92512,19.35675,20.39026,50.38481,0.53432,52.74827,-0.06025,70.49661,62.32633,0,0.00052
