time,open,high,low,close,tick_volume,spread,real_volume,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,ATR
1703887200,0.84123,0.84181,0.84051,0.84144,37493,0,30692166000,0.84614,0.85988,47.55931,32.01982,-0.001575,-0.0020699,14.25394,19.98104,33.19246,67.27798,0.55444,48.95322,-0.34464,84.18813,82.91965,1,0.00281
